,bottleID,cruise,yyyymmdd,V1V2data,V4data
7825,1035200909,AE1829,20181018,,
7826,1035200910,AE1829,20181018,,
7827,1035200911,AE1829,20181018,,
7828,1035200912,AE1829,20181018,,
7829,1035200913,AE1829,20181018,,
7830,1035200914,AE1829,20181018,,
7831,1035200915,AE1829,20181018,,
7832,1035200916,AE1829,20181018,,
7833,1035200917,AE1829,20181018,,
7834,1035200918,AE1829,20181018,,
7835,1035200919,AE1829,20181018,,
7836,1035200920,AE1829,20181018,,
7837,1035200921,AE1829,20181018,,
7838,1035200922,AE1829,20181018,,
7839,1035200923,AE1829,20181018,,
7840,1035200924,AE1829,20181018,,
7841,1035201501,AE1829,20181021,,
7842,1035201502,AE1829,20181021,,
7843,1035201503,AE1829,20181021,,
7844,1035201504,AE1829,20181021,,
7845,1035201505,AE1829,20181021,,
7846,1035201506,AE1829,20181021,,
7847,1035201507,AE1829,20181021,,
7848,1035201508,AE1829,20181021,,
7849,1035201509,AE1829,20181021,,
7850,1035201510,AE1829,20181021,,
7851,1035201511,AE1829,20181021,,
7852,1035201512,AE1829,20181021,,
7853,1035201513,AE1829,20181021,,
7854,1035201514,AE1829,20181021,,
7855,1035201515,AE1829,20181021,,
7856,1035201516,AE1829,20181021,,
7857,1035201701,AE1829,20181021,,
7858,1035201702,AE1829,20181021,,
7859,1035201703,AE1829,20181021,,
7860,1035201704,AE1829,20181021,,
7861,1035201705,AE1829,20181021,,
7862,1035201706,AE1829,20181021,,
7863,1035201707,AE1829,20181021,,
7864,1035201708,AE1829,20181021,,
7865,1035201709,AE1829,20181021,,
7866,1035201710,AE1829,20181021,,
7867,1035201711,AE1829,20181021,,
7868,1035201712,AE1829,20181021,,
7869,1035201713,AE1829,20181021,,
7870,1035201714,AE1829,20181021,,
7871,1035201715,AE1829,20181021,,
7872,1035201716,AE1829,20181021,,
7873,1035201717,AE1829,20181021,,
7874,1035201718,AE1829,20181021,,
7875,1035201719,AE1829,20181021,,
7876,1035201720,AE1829,20181021,,
7877,1035201721,AE1829,20181021,,
7878,1035201722,AE1829,20181021,,
7879,1035201723,AE1829,20181021,,
7880,1035201724,AE1829,20181021,,
7881,1035201801,AE1829,20181021,,
7882,1035201802,AE1829,20181021,,
7883,1035201803,AE1829,20181021,,
7884,1035201804,AE1829,20181021,,
7885,1035201805,AE1829,20181021,,
7886,1035201806,AE1829,20181021,,
7887,1035201807,AE1829,20181021,,
7888,1035201808,AE1829,20181021,,
7889,1035201809,AE1829,20181021,,
7890,1035201810,AE1829,20181021,,
7891,1035201811,AE1829,20181021,,
7892,1035201812,AE1829,-999,,
7893,1035201813,AE1829,-999,,
7894,1035201814,AE1829,-999,,
7895,1035201815,AE1829,-999,,
7896,1035201816,AE1829,-999,,
7897,1035201817,AE1829,-999,,
7898,1035201818,AE1829,-999,,
7899,1035201819,AE1829,-999,,
7900,1035201820,AE1829,-999,,
7901,1035201821,AE1829,-999,,
7902,1035201822,AE1829,-999,,
7903,1035201823,AE1829,-999,,
7904,1035201824,AE1829,-999,,
7905,1035202101,AE1829,20181023,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
7906,1035202102,AE1829,20181023,,
7907,1035202103,AE1829,20181023,,
7908,1035202104,AE1829,20181023,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
7909,1035202105,AE1829,20181023,,
7910,1035202106,AE1829,20181023,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
7911,1035202107,AE1829,20181023,,
7912,1035202108,AE1829,20181023,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
7913,1035202109,AE1829,20181023,,
7914,1035202110,AE1829,20181023,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
7915,1035202111,AE1829,20181023,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
7916,1035202112,AE1829,20181023,,
7917,1035202113,AE1829,20181023,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
7918,1035202114,AE1829,20181023,,
7919,1035202115,AE1829,20181023,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
7920,1035202116,AE1829,20181023,,
7921,1035202117,AE1829,20181023,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
7922,1035202118,AE1829,20181023,,
7923,1035202119,AE1829,20181023,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
7924,1035202120,AE1829,20181023,,
7925,1035202121,AE1829,20181023,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
7926,1035202122,AE1829,20181023,,
7927,1035202123,AE1829,20181023,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
7928,1035202124,AE1829,20181023,,
7929,1035300901,AE1831,20181106,,
7930,1035300902,AE1831,20181106,,
7931,1035300903,AE1831,20181106,,
7932,1035300904,AE1831,20181106,,
7933,1035300905,AE1831,20181106,,
7934,1035300906,AE1831,20181106,,
7935,1035300907,AE1831,20181106,,
7936,1035300908,AE1831,20181106,,
7937,1035300909,AE1831,20181106,,
7938,1035300910,AE1831,20181106,,
7939,1035300911,AE1831,20181106,,
7940,1035300912,AE1831,20181106,,
7941,1035300913,AE1831,20181106,,
7942,1035300914,AE1831,20181106,,
7943,1035300915,AE1831,20181106,,
7944,1035300916,AE1831,20181106,,
7945,1035300917,AE1831,20181106,,
7946,1035300918,AE1831,20181106,,
7947,1035300919,AE1831,20181106,,
7948,1035300920,AE1831,20181106,,
7949,1035300921,AE1831,20181106,,
7950,1035300922,AE1831,20181106,,
7951,1035300923,AE1831,20181106,,
7952,1035300924,AE1831,20181106,,
7953,1035301101,AE1831,20181107,,
7954,1035301102,AE1831,20181107,,
7955,1035301103,AE1831,20181107,,
7956,1035301104,AE1831,20181107,,
7957,1035301105,AE1831,20181107,,
7958,1035301106,AE1831,20181107,,
7959,1035301107,AE1831,20181107,,
7960,1035301108,AE1831,20181107,,
7961,1035301109,AE1831,20181107,,
7962,1035301110,AE1831,20181107,,
7963,1035301111,AE1831,20181107,,
7964,1035301112,AE1831,20181107,,
7965,1035301113,AE1831,20181107,,
7966,1035301114,AE1831,20181107,,
7967,1035301115,AE1831,20181107,,
7968,1035301116,AE1831,20181107,,
7969,1035301117,AE1831,20181107,,
7970,1035301201,AE1831,20181107,,
7971,1035301202,AE1831,20181107,,
7972,1035301203,AE1831,20181107,,
7973,1035301204,AE1831,20181107,,
7974,1035301205,AE1831,20181107,,
7975,1035301206,AE1831,20181107,,
7976,1035301207,AE1831,20181107,,
7977,1035301208,AE1831,20181107,,
7978,1035301209,AE1831,20181107,,
7979,1035301210,AE1831,20181107,,
7980,1035301211,AE1831,20181107,,
7981,1035301212,AE1831,20181107,,
7982,1035301213,AE1831,20181107,,
7983,1035301214,AE1831,20181107,,
7984,1035301215,AE1831,20181107,,
7985,1035301216,AE1831,20181107,,
7986,1035301217,AE1831,20181107,,
7987,1035301218,AE1831,20181107,,
7988,1035301219,AE1831,20181107,,
7989,1035301220,AE1831,20181107,,
7990,1035301221,AE1831,20181107,,
7991,1035301222,AE1831,20181107,,
7992,1035301223,AE1831,20181107,,
7993,1035301224,AE1831,20181107,,
7994,1035301301,AE1831,20181107,,
7995,1035301302,AE1831,20181107,,
7996,1035301303,AE1831,20181107,,
7997,1035301304,AE1831,20181107,,
7998,1035301305,AE1831,20181107,,
7999,1035301306,AE1831,20181107,,
8000,1035301307,AE1831,20181107,,
8001,1035301308,AE1831,20181107,,
8002,1035301309,AE1831,20181107,,
8003,1035301310,AE1831,-999,,
8004,1035301311,AE1831,-999,,
8005,1035301312,AE1831,-999,,
8006,1035301313,AE1831,-999,,
8007,1035301314,AE1831,-999,,
8008,1035301315,AE1831,-999,,
8009,1035301316,AE1831,-999,,
8010,1035301317,AE1831,-999,,
8011,1035301318,AE1831,-999,,
8012,1035301319,AE1831,-999,,
8013,1035301320,AE1831,-999,,
8014,1035301321,AE1831,-999,,
8015,1035301322,AE1831,-999,,
8016,1035301323,AE1831,-999,,
8017,1035301324,AE1831,-999,,
8018,1035301701,AE1831,20181108,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8019,1035301702,AE1831,20181108,,
8020,1035301703,AE1831,20181108,,
8021,1035301704,AE1831,20181108,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8022,1035301705,AE1831,20181108,,
8023,1035301706,AE1831,20181108,,
8024,1035301707,AE1831,20181108,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8025,1035301708,AE1831,20181108,,
8026,1035301709,AE1831,20181108,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8027,1035301710,AE1831,20181108,,
8028,1035301711,AE1831,20181108,,
8029,1035301712,AE1831,20181108,,
8030,1035301713,AE1831,20181108,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8031,1035301714,AE1831,20181108,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8032,1035301715,AE1831,20181108,,
8033,1035301716,AE1831,20181108,,
8034,1035301717,AE1831,20181108,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8035,1035301718,AE1831,20181108,,
8036,1035301719,AE1831,20181108,,
8037,1035301720,AE1831,20181108,,
8038,1035301721,AE1831,20181108,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8039,1035301722,AE1831,20181108,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8040,1035301723,AE1831,20181108,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8041,1035301724,AE1831,20181108,,
8042,1035401101,AE1836,20181214,,
8043,1035401102,AE1836,20181214,,
8044,1035401103,AE1836,20181214,,
8045,1035401104,AE1836,20181214,,
8046,1035401105,AE1836,20181214,,
8047,1035401106,AE1836,20181214,,
8048,1035401107,AE1836,20181214,,
8049,1035401108,AE1836,20181214,,
8050,1035401109,AE1836,20181214,,
8051,1035401110,AE1836,20181214,,
8052,1035401111,AE1836,20181214,,
8053,1035401112,AE1836,20181214,,
8054,1035401113,AE1836,20181214,,
8055,1035401114,AE1836,20181214,,
8056,1035401201,AE1836,20181214,,
8057,1035401202,AE1836,20181214,,
8058,1035401203,AE1836,20181214,,
8059,1035401204,AE1836,20181214,,
8060,1035401205,AE1836,20181214,,
8061,1035401206,AE1836,20181214,,
8062,1035401207,AE1836,20181214,,
8063,1035401208,AE1836,20181214,,
8064,1035401209,AE1836,20181214,,
8065,1035401210,AE1836,20181214,,
8066,1035401211,AE1836,20181214,,
8067,1035401212,AE1836,20181214,,
8068,1035401213,AE1836,20181214,,
8069,1035401214,AE1836,20181214,,
8070,1035401215,AE1836,20181214,,
8071,1035401216,AE1836,20181214,,
8072,1035401217,AE1836,20181214,,
8073,1035401218,AE1836,20181214,,
8074,1035401219,AE1836,20181214,,
8075,1035401220,AE1836,20181214,,
8076,1035401221,AE1836,20181214,,
8077,1035401222,AE1836,20181214,,
8078,1035401223,AE1836,20181214,,
8079,1035401224,AE1836,20181214,,
8080,1035401301,AE1836,20181215,,
8081,1035401302,AE1836,20181215,,
8082,1035401303,AE1836,20181215,,
8083,1035401304,AE1836,20181215,,
8084,1035401305,AE1836,20181215,,
8085,1035401306,AE1836,20181215,,
8086,1035401307,AE1836,20181215,,
8087,1035401308,AE1836,20181215,,
8088,1035401309,AE1836,20181215,,
8089,1035401310,AE1836,20181215,,
8090,1035401311,AE1836,20181215,,
8091,1035401312,AE1836,20181215,,
8092,1035401313,AE1836,20181215,,
8093,1035401314,AE1836,20181215,,
8094,1035401315,AE1836,20181215,,
8095,1035401316,AE1836,20181215,,
8096,1035401601,AE1836,20181215,,
8097,1035401602,AE1836,20181215,,
8098,1035401603,AE1836,20181215,,
8099,1035401604,AE1836,20181215,,
8100,1035401605,AE1836,20181215,,
8101,1035401606,AE1836,20181215,,
8102,1035401607,AE1836,20181215,,
8103,1035401608,AE1836,20181215,,
8104,1035401609,AE1836,20181215,,
8105,1035401610,AE1836,20181215,,
8106,1035401611,AE1836,20181215,,
8107,1035401612,AE1836,20181215,,
8108,1035401613,AE1836,20181215,,
8109,1035401614,AE1836,20181215,,
8110,1035401615,AE1836,20181215,,
8111,1035401616,AE1836,20181215,,
8112,1035401617,AE1836,20181215,,
8113,1035401618,AE1836,20181215,,
8114,1035401619,AE1836,20181215,,
8115,1035401620,AE1836,20181215,,
8116,1035401621,AE1836,20181215,,
8117,1035401622,AE1836,20181215,,
8118,1035401623,AE1836,20181215,,
8119,1035401624,AE1836,20181215,,
8120,1035401701,AE1836,20181215,,
8121,1035401702,AE1836,20181215,,
8122,1035401703,AE1836,20181215,,
8123,1035401704,AE1836,20181215,,
8124,1035401705,AE1836,20181215,,
8125,1035401706,AE1836,20181215,,
8126,1035401707,AE1836,20181215,,
8127,1035401708,AE1836,20181215,,
8128,1035401709,AE1836,20181215,,
8129,1035401710,AE1836,-999,,
8130,1035401711,AE1836,-999,,
8131,1035401712,AE1836,-999,,
8132,1035401713,AE1836,-999,,
8133,1035401714,AE1836,-999,,
8134,1035401715,AE1836,-999,,
8135,1035401716,AE1836,-999,,
8136,1035401717,AE1836,-999,,
8137,1035401718,AE1836,-999,,
8138,1035401719,AE1836,-999,,
8139,1035401720,AE1836,-999,,
8140,1035401721,AE1836,-999,,
8141,1035401722,AE1836,-999,,
8142,1035401723,AE1836,-999,,
8143,1035401724,AE1836,-999,,
8144,1035402001,AE1836,20181216,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8145,1035402002,AE1836,20181216,,
8146,1035402003,AE1836,20181216,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8147,1035402004,AE1836,20181216,,
8148,1035402005,AE1836,20181216,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8149,1035402006,AE1836,20181216,,
8150,1035402007,AE1836,20181216,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8151,1035402008,AE1836,20181216,,
8152,1035402009,AE1836,20181216,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8153,1035402010,AE1836,20181216,,
8154,1035402011,AE1836,20181216,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8155,1035402012,AE1836,20181216,,
8156,1035402013,AE1836,20181216,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8157,1035402014,AE1836,20181216,,
8158,1035402015,AE1836,20181216,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8159,1035402016,AE1836,20181216,,
8160,1035402017,AE1836,20181216,,
8161,1035402018,AE1836,20181216,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8162,1035402019,AE1836,20181216,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8163,1035402020,AE1836,20181216,,
8164,1035402021,AE1836,20181216,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8165,1035402022,AE1836,20181216,,
8166,1035402023,AE1836,20181216,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
8167,1035402024,AE1836,20181216,,
8168,1035500901,AE1902,20190111,,
8169,1035500902,AE1902,20190111,,
8170,1035500903,AE1902,20190111,,
8171,1035500904,AE1902,20190111,,
8172,1035500905,AE1902,20190111,,
8173,1035500906,AE1902,20190111,,
8174,1035500907,AE1902,20190111,,
8175,1035500908,AE1902,20190111,,
8176,1035500909,AE1902,20190111,,
8177,1035500910,AE1902,20190111,,
8178,1035500911,AE1902,20190111,,
8179,1035500912,AE1902,20190111,,
8180,1035500913,AE1902,20190111,,
8181,1035500914,AE1902,20190111,,
8182,1035500915,AE1902,20190111,,
8183,1035500916,AE1902,20190111,,
8184,1035500917,AE1902,20190111,,
8185,1035500918,AE1902,20190111,,
8186,1035500919,AE1902,20190111,,
8187,1035500920,AE1902,20190111,,
8188,1035500921,AE1902,20190111,,
8189,1035500922,AE1902,20190111,,
8190,1035500923,AE1902,20190111,,
8191,1035500924,AE1902,20190111,,
8192,1035501001,AE1902,20190112,,
8193,1035501002,AE1902,20190112,,
8194,1035501003,AE1902,20190112,,
8195,1035501004,AE1902,20190112,,
8196,1035501005,AE1902,20190112,,
8197,1035501006,AE1902,20190112,,
8198,1035501007,AE1902,20190112,,
8199,1035501008,AE1902,20190112,,
8200,1035501009,AE1902,20190112,,
8201,1035501010,AE1902,20190112,,
8202,1035501011,AE1902,20190112,,
8203,1035501012,AE1902,20190112,,
8204,1035501013,AE1902,20190112,,
8205,1035501014,AE1902,20190112,,
8206,1035501015,AE1902,20190112,,
8207,1035501016,AE1902,20190112,,
8208,1035501301,AE1902,20190112,,
8209,1035501302,AE1902,20190112,,
8210,1035501303,AE1902,20190112,,
8211,1035501304,AE1902,20190112,,
8212,1035501305,AE1902,20190112,,
8213,1035501306,AE1902,20190112,,
8214,1035501307,AE1902,20190112,,
8215,1035501308,AE1902,20190112,,
8216,1035501309,AE1902,20190112,,
8217,1035501310,AE1902,20190112,,
8218,1035501311,AE1902,20190112,,
8219,1035501312,AE1902,20190112,,
8220,1035501313,AE1902,20190112,,
8221,1035501314,AE1902,20190112,,
8222,1035501315,AE1902,20190112,,
8223,1035501316,AE1902,20190112,,
8224,1035501317,AE1902,20190112,,
8225,1035501318,AE1902,20190112,,
8226,1035501319,AE1902,20190112,,
8227,1035501320,AE1902,20190112,,
8228,1035501321,AE1902,20190112,,
8229,1035501322,AE1902,20190112,,
8230,1035501323,AE1902,20190112,,
8231,1035501324,AE1902,20190112,,
8232,1035501401,AE1902,20190112,,
8233,1035501402,AE1902,20190112,,
8234,9161400101,AE1614,20160709,,
8235,9161400110,AE1614,20160709,,
8236,9161400111,AE1614,20160709,,
8237,9161400112,AE1614,20160709,,
8238,9161400113,AE1614,20160709,,
8239,9161400114,AE1614,20160709,,
8240,9161400115,AE1614,20160709,,
8241,9161400116,AE1614,20160709,,
8242,9161400117,AE1614,20160709,,
8243,9161400118,AE1614,20160709,,
8244,9161400119,AE1614,20160709,,
8245,9161400102,AE1614,20160709,,
8246,9161400120,AE1614,20160709,,
8247,9161400121,AE1614,20160709,,
8248,9161400122,AE1614,20160709,,
8249,9161400123,AE1614,20160709,,
8250,9161400124,AE1614,20160709,,
8251,9161400103,AE1614,20160709,,
8252,9161400104,AE1614,20160709,,
8253,9161400105,AE1614,20160709,,
8254,9161400106,AE1614,20160709,,
8255,9161400107,AE1614,20160709,,
8256,9161400108,AE1614,20160709,,
8257,9161400109,AE1614,20160709,,
8258,9161401001,AE1614,20160710,,
8259,9161401010,AE1614,20160710,,
8260,9161401011,AE1614,20160710,,
8261,9161401012,AE1614,20160710,,
8262,9161401013,AE1614,20160710,,
8263,9161401014,AE1614,20160710,,
8264,9161401015,AE1614,20160710,,
8265,9161401016,AE1614,20160710,,
8266,9161401017,AE1614,20160710,,
8267,9161401018,AE1614,20160710,,
8268,9161401019,AE1614,20160710,,
8269,9161401002,AE1614,20160710,,
8270,9161401020,AE1614,20160710,,
8271,9161401021,AE1614,20160710,,
8272,9161401022,AE1614,20160710,,
8273,9161401023,AE1614,20160710,,
8274,9161401024,AE1614,20160710,,
8275,9161401003,AE1614,20160710,,
8276,9161401004,AE1614,20160710,,
8277,9161401005,AE1614,20160710,,
8278,9161401006,AE1614,20160710,,
8279,9161401007,AE1614,20160710,,
8280,9161401008,AE1614,20160710,,
8281,9161401009,AE1614,20160710,,
8282,9161401101,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8283,9161401110,AE1614,20160711,,
8284,9161401111,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8285,9161401112,AE1614,20160711,,
8286,9161401113,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8287,9161401114,AE1614,20160711,,
8288,9161401115,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8289,9161401116,AE1614,20160711,,
8290,9161401117,AE1614,20160711,,
8291,9161401118,AE1614,20160711,,
8292,9161401119,AE1614,20160711,,
8293,9161401102,AE1614,20160711,,
8294,9161401120,AE1614,20160711,,
8295,9161401121,AE1614,20160711,,
8296,9161401122,AE1614,20160711,,
8297,9161401123,AE1614,20160711,,
8298,9161401124,AE1614,20160711,,
8299,9161401103,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8300,9161401104,AE1614,20160711,,
8301,9161401105,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8302,9161401106,AE1614,20160711,,
8303,9161401107,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8304,9161401108,AE1614,20160711,,
8305,9161401109,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8306,9161401201,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8307,9161401210,AE1614,20160711,,
8308,9161401211,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8309,9161401212,AE1614,20160711,,
8310,9161401213,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8311,9161401214,AE1614,20160711,,
8312,9161401215,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8313,9161401216,AE1614,20160711,,
8314,9161401217,AE1614,20160711,,
8315,9161401218,AE1614,20160711,,
8316,9161401219,AE1614,20160711,,
8317,9161401202,AE1614,20160711,,
8318,9161401220,AE1614,20160711,,
8319,9161401221,AE1614,20160711,,
8320,9161401222,AE1614,20160711,,
8321,9161401223,AE1614,20160711,,
8322,9161401224,AE1614,20160711,,
8323,9161401203,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8324,9161401204,AE1614,20160711,,
8325,9161401205,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8326,9161401206,AE1614,20160711,,
8327,9161401207,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8328,9161401208,AE1614,20160711,,
8329,9161401209,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8330,9161401301,AE1614,20160711,,
8331,9161401310,AE1614,20160711,,
8332,9161401311,AE1614,20160711,,
8333,9161401312,AE1614,20160711,,
8334,9161401313,AE1614,20160711,,
8335,9161401314,AE1614,20160711,,
8336,9161401315,AE1614,20160711,,
8337,9161401316,AE1614,20160711,,
8338,9161401317,AE1614,20160711,,
8339,9161401318,AE1614,20160711,,
8340,9161401319,AE1614,20160711,,
8341,9161401302,AE1614,20160711,,
8342,9161401320,AE1614,20160711,,
8343,9161401321,AE1614,20160711,,
8344,9161401322,AE1614,20160711,,
8345,9161401323,AE1614,20160711,,
8346,9161401324,AE1614,20160711,,
8347,9161401303,AE1614,20160711,,
8348,9161401304,AE1614,20160711,,
8349,9161401305,AE1614,20160711,,
8350,9161401306,AE1614,20160711,,
8351,9161401307,AE1614,20160711,,
8352,9161401308,AE1614,20160711,,
8353,9161401309,AE1614,20160711,,
8354,9161401401,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8355,9161401410,AE1614,20160711,,
8356,9161401411,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8357,9161401412,AE1614,20160711,,
8358,9161401413,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8359,9161401414,AE1614,20160711,,
8360,9161401415,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8361,9161401416,AE1614,20160711,,
8362,9161401417,AE1614,20160711,,
8363,9161401418,AE1614,20160711,,
8364,9161401419,AE1614,20160711,,
8365,9161401402,AE1614,20160711,,
8366,9161401420,AE1614,20160711,,
8367,9161401421,AE1614,20160711,,
8368,9161401422,AE1614,20160711,,
8369,9161401423,AE1614,20160711,,
8370,9161401424,AE1614,20160711,,
8371,9161401403,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8372,9161401404,AE1614,20160711,,
8373,9161401405,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8374,9161401406,AE1614,20160711,,
8375,9161401407,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8376,9161401408,AE1614,20160711,,
8377,9161401409,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8378,9161401501,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8379,9161401510,AE1614,20160711,,
8380,9161401511,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8381,9161401512,AE1614,20160711,,
8382,9161401513,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8383,9161401514,AE1614,20160711,,
8384,9161401515,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8385,9161401516,AE1614,20160711,,
8386,9161401517,AE1614,20160711,,
8387,9161401518,AE1614,20160711,,
8388,9161401519,AE1614,20160711,,
8389,9161401502,AE1614,20160711,,
8390,9161401520,AE1614,20160711,,
8391,9161401521,AE1614,20160711,,
8392,9161401522,AE1614,20160711,,
8393,9161401523,AE1614,20160711,,
8394,9161401524,AE1614,20160711,,
8395,9161401503,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8396,9161401504,AE1614,20160711,,
8397,9161401505,AE1614,20160711,,
8398,9161401506,AE1614,20160711,,
8399,9161401507,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8400,9161401508,AE1614,20160711,,
8401,9161401509,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
8402,9161401601,AE1614,20160711,,
8403,9161401610,AE1614,20160711,,
8404,9161401611,AE1614,20160711,,
8405,9161401612,AE1614,20160711,,
8406,9161401613,AE1614,20160711,,
8407,9161401614,AE1614,20160711,,
8408,9161401615,AE1614,20160711,,
8409,9161401616,AE1614,20160711,,
8410,9161401617,AE1614,20160711,,
8411,9161401618,AE1614,20160711,,
8412,9161401619,AE1614,20160711,,
8413,9161401602,AE1614,20160711,,
8414,9161401620,AE1614,20160711,,
8415,9161401621,AE1614,20160711,,
8416,9161401622,AE1614,20160711,,
8417,9161401623,AE1614,20160711,,
8418,9161401624,AE1614,20160711,,
8419,9161401603,AE1614,20160711,,
8420,9161401604,AE1614,20160711,,
8421,9161401605,AE1614,20160711,,
8422,9161401606,AE1614,20160711,,
8423,9161401607,AE1614,20160711,,
8424,9161401608,AE1614,20160711,,
8425,9161401609,AE1614,20160711,,
8426,9161401701,AE1614,20160712,,
8427,9161401710,AE1614,20160712,,
8428,9161401711,AE1614,20160712,,
8429,9161401712,AE1614,20160712,,
8430,9161401713,AE1614,20160712,,
8431,9161401714,AE1614,20160712,,
8432,9161401715,AE1614,20160712,,
8433,9161401716,AE1614,20160712,,
8434,9161401717,AE1614,20160712,,
8435,9161401718,AE1614,20160712,,
8436,9161401719,AE1614,20160712,,
8437,9161401702,AE1614,20160712,,
8438,9161401720,AE1614,20160712,,
8439,9161401721,AE1614,20160712,,
8440,9161401722,AE1614,20160712,,
8441,9161401723,AE1614,20160712,,
8442,9161401724,AE1614,20160712,,
8443,9161401703,AE1614,20160712,,
8444,9161401704,AE1614,20160712,,
8445,9161401705,AE1614,20160712,,
8446,9161401706,AE1614,20160712,,
8447,9161401707,AE1614,20160712,,
8448,9161401708,AE1614,20160712,,
8449,9161401709,AE1614,20160712,,
8450,9161401801,AE1614,20160712,V1V2_dada2_read_info_03052026.xlsx,
8451,9161401810,AE1614,20160712,,
8452,9161401811,AE1614,20160712,V1V2_dada2_read_info_03052026.xlsx,
8453,9161401812,AE1614,20160712,,
