id,biosample,sample,dateCollected,depth,sra,submitter
22169599,SAMN22169599,9161401511_16S_V1V2,2016-07-11,200,SRS10532200,Shuting Liu
22169598,SAMN22169598,9161401509_16S_V1V2,2016-07-11,160,SRS10532198,Shuting Liu
22169597,SAMN22169597,9161401507_16S_V1V2,2016-07-11,120,SRS10532197,Shuting Liu
22169596,SAMN22169596,9161401503_16S_V1V2,2016-07-11,40,SRS10532196,Shuting Liu
22169595,SAMN22169595,9161401501_16S_V1V2,2016-07-11,1,SRS10532195,Shuting Liu
22169594,SAMN22169594,9161401415_16S_V1V2,2016-07-11,300,SRS10532194,Shuting Liu
22169593,SAMN22169593,9161401413_16S_V1V2,2016-07-11,250,SRS10532193,Shuting Liu
22169592,SAMN22169592,9161401411_16S_V1V2,2016-07-11,200,SRS10532192,Shuting Liu
22169591,SAMN22169591,9161401409_16S_V1V2,2016-07-11,160,SRS10532191,Shuting Liu
22169590,SAMN22169590,9161401407_16S_V1V2,2016-07-11,120,SRS10532189,Shuting Liu
22169589,SAMN22169589,9161401405_16S_V1V2,2016-07-11,80,SRS10532157,Shuting Liu
22169588,SAMN22169588,9161401403_16S_V1V2,2016-07-11,40,SRS10532155,Shuting Liu
22169587,SAMN22169587,9161401401_16S_V1V2,2016-07-11,1,SRS10532154,Shuting Liu
22169586,SAMN22169586,9161401215_16S_V1V2,2016-07-11,300,SRS10532153,Shuting Liu
22169585,SAMN22169585,9161401213_16S_V1V2,2016-07-11,250,SRS10532152,Shuting Liu
22169584,SAMN22169584,9161401211_16S_V1V2,2016-07-11,200,SRS10532150,Shuting Liu
22169583,SAMN22169583,9161401209_16S_V1V2,2016-07-11,160,SRS10532149,Shuting Liu
22169582,SAMN22169582,9161401207_16S_V1V2,2016-07-11,120,SRS10532151,Shuting Liu
22169581,SAMN22169581,9161401205_16S_V1V2,2016-07-11,80,SRS10532146,Shuting Liu
22169580,SAMN22169580,9161401203_16S_V1V2,2016-07-11,40,SRS10532148,Shuting Liu
22169579,SAMN22169579,9161401201_16S_V1V2,2016-07-11,1,SRS10532143,Shuting Liu
22169578,SAMN22169578,9161401115_16S_V1V2,2016-07-11,300,SRS10532144,Shuting Liu
22169577,SAMN22169577,9161401113_16S_V1V2,2016-07-11,250,SRS10532145,Shuting Liu
22169576,SAMN22169576,9161401111_16S_V1V2,2016-07-11,200,SRS10532142,Shuting Liu
22169575,SAMN22169575,9161401109_16S_V1V2,2016-07-11,160,SRS10532141,Shuting Liu
22169574,SAMN22169574,9161401107_16S_V1V2,2016-07-11,120,SRS10532140,Shuting Liu
22169573,SAMN22169573,9161401105_16S_V1V2,2016-07-11,80,SRS10532139,Shuting Liu
22169572,SAMN22169572,9161401103_16S_V1V2,2016-07-11,40,SRS10532138,Shuting Liu
22169571,SAMN22169571,9161401101_16S_V1V2,2016-07-11,1,SRS10532137,Shuting Liu
22169570,SAMN22169570,9161400815_16S_V1V2,2016-07-10,300,SRS10532135,Shuting Liu
22169569,SAMN22169569,9161400813_16S_V1V2,2016-07-10,250,SRS10532134,Shuting Liu
22169568,SAMN22169568,9161400811_16S_V1V2,2016-07-10,200,SRS10532133,Shuting Liu
22169567,SAMN22169567,9161400809_16S_V1V2,2016-07-10,160,SRS10532090,Shuting Liu
22169566,SAMN22169566,9161400807_16S_V1V2,2016-07-10,120,SRS10532081,Shuting Liu
22169565,SAMN22169565,9161400805_16S_V1V2,2016-07-10,80,SRS10532069,Shuting Liu
22169564,SAMN22169564,9161400803_16S_V1V2,2016-07-10,40,SRS10532058,Shuting Liu
22169563,SAMN22169563,9161400801_16S_V1V2,2016-07-10,1,SRS10532047,Shuting Liu
22169562,SAMN22169562,9161400715_16S_V1V2,2016-07-10,300,SRS10532036,Shuting Liu
22169561,SAMN22169561,9161400713_16S_V1V2,2016-07-10,250,SRS10532021,Shuting Liu
22169560,SAMN22169560,9161400711_16S_V1V2,2016-07-10,200,SRS10532009,Shuting Liu
22169559,SAMN22169559,9161400709_16S_V1V2,2016-07-10,160,SRS10531998,Shuting Liu
22169558,SAMN22169558,9161400707_16S_V1V2,2016-07-10,120,SRS10532356,Shuting Liu
22169557,SAMN22169557,9161400705_16S_V1V2,2016-07-10,80,SRS10532345,Shuting Liu
22169556,SAMN22169556,9161400703_16S_V1V2,2016-07-10,40,SRS10532333,Shuting Liu
22169555,SAMN22169555,9161400701_16S_V1V2,2016-07-10,1,SRS10532310,Shuting Liu
22169554,SAMN22169554,9161400515_16S_V1V2,2016-07-10,300,SRS10532299,Shuting Liu
22169553,SAMN22169553,9161400513_16S_V1V2,2016-07-10,250,SRS10532287,Shuting Liu
22169552,SAMN22169552,9161400511_16S_V1V2,2016-07-10,200,SRS10532277,Shuting Liu
22169551,SAMN22169551,9161400509_16S_V1V2,2016-07-10,160,SRS10532267,Shuting Liu
22169550,SAMN22169550,9161400507_16S_V1V2,2016-07-10,120,SRS10532254,Shuting Liu
22169549,SAMN22169549,9161400505_16S_V1V2,2016-07-10,80,SRS10532243,Shuting Liu
22169548,SAMN22169548,9161400503_16S_V1V2,2016-07-10,40,SRS10532232,Shuting Liu
22169547,SAMN22169547,9161400501_16S_V1V2,2016-07-10,1,SRS10532221,Shuting Liu
22169546,SAMN22169546,9161400410_16S_V1V2,2016-07-10,300,SRS10532178,Shuting Liu
22169545,SAMN22169545,9161400409_16S_V1V2,2016-07-10,250,SRS10532167,Shuting Liu
22169544,SAMN22169544,9161400408_16S_V1V2,2016-07-10,200,SRS10532124,Shuting Liu
22169543,SAMN22169543,9161400407_16S_V1V2,2016-07-10,160,SRS10532113,Shuting Liu
22169542,SAMN22169542,9161400406_16S_V1V2,2016-07-10,120,SRS10532102,Shuting Liu
22169541,SAMN22169541,9161400405_16S_V1V2,2016-07-10,80,SRS10532027,Shuting Liu
22169540,SAMN22169540,9161400402_16S_V1V2,2016-07-10,40,SRS10532320,Shuting Liu
22169539,SAMN22169539,9161400401_16S_V1V2,2016-07-10,1,SRS10532212,Shuting Liu
22169538,SAMN22169538,9161400215_16S_V1V2,2016-07-09,300,SRS10532201,Shuting Liu
22169537,SAMN22169537,9161400213_16S_V1V2,2016-07-09,250,SRS10532190,Shuting Liu
22169536,SAMN22169536,9161400211_16S_V1V2,2016-07-09,200,SRS10532147,Shuting Liu
22169535,SAMN22169535,9161400209_16S_V1V2,2016-07-09,160,SRS10532136,Shuting Liu
22169534,SAMN22169534,9161400207_16S_V1V2,2016-07-09,120,SRS10532020,Shuting Liu
22169533,SAMN22169533,9161400205_16S_V1V2,2016-07-09,80,SRS10532265,Shuting Liu
22169532,SAMN22169532,9161400203_16S_V1V2,2016-07-09,40,SRS10532026,Shuting Liu
22169531,SAMN22169531,9161400201_16S_V1V2,2016-07-09,1,SRS10532025,Shuting Liu
