New_ID,bottleID,cast,cruise,getDataHere,id,niskin,nominalDepth
1035701005,1035701005,10,EN631,,1584,5,20
1035701006,1035701006,10,EN631,,1585,6,20
1035701007,1035701007,10,EN631,,1586,7,40
1035701008,1035701008,10,EN631,,1587,8,40
1035701009,1035701009,10,EN631,,1588,9,60
1035701010,1035701010,10,EN631,,1589,10,60
1035701011,1035701011,10,EN631,,1590,11,80
1035701012,1035701012,10,EN631,,1591,12,80
1035701013,1035701013,10,EN631,,1592,13,100
1035701014,1035701014,10,EN631,,1593,14,100
1035701015,1035701015,10,EN631,,1594,15,120
1035701016,1035701016,10,EN631,,1595,16,120
1035701017,1035701017,10,EN631,,1596,17,140
1035701018,1035701018,10,EN631,,1597,18,140
1035701019,1035701019,10,EN631,,1598,19,160
1035701020,1035701020,10,EN631,,1599,20,160
1035701021,1035701021,10,EN631,,1600,21,200
1035701022,1035701022,10,EN631,,1601,22,200
1035701023,1035701023,10,EN631,,1602,23,250
1035701024,1035701024,10,EN631,,1603,24,250
1035701101,1035701101,11,EN631,,1604,1,10
1035701102,1035701102,11,EN631,,1605,2,10
1035701103,1035701103,11,EN631,,1606,3,10
1035701104,1035701104,11,EN631,,1607,4,10
1035701105,1035701105,11,EN631,,1608,5,20
1035701106,1035701106,11,EN631,,1609,6,20
1035701107,1035701107,11,EN631,,1610,7,40
1035701108,1035701108,11,EN631,,1611,8,40
1035701109,1035701109,11,EN631,,1612,9,60
1035701110,1035701110,11,EN631,,1613,10,60
1035701111,1035701111,11,EN631,,1614,11,80
1035701112,1035701112,11,EN631,,1615,12,80
1035701113,1035701113,11,EN631,,1616,13,100
1035701114,1035701114,11,EN631,,1617,14,100
1035701115,1035701115,11,EN631,,1618,15,120
1035701116,1035701116,11,EN631,,1619,16,120
1035701117,1035701117,11,EN631,,1620,17,140
1035701118,1035701118,11,EN631,,1621,18,140
1035701119,1035701119,11,EN631,,1622,19,160
1035701120,1035701120,11,EN631,,1623,20,160
1035701121,1035701121,11,EN631,,1624,21,200
1035701122,1035701122,11,EN631,,1625,22,200
1035701123,1035701123,11,EN631,,1626,23,250
1035701124,1035701124,11,EN631,,1627,24,250
1035701201,1035701201,12,EN631,,1628,1,300
1035701202,1035701202,12,EN631,,1629,2,300
1035701203,1035701203,12,EN631,,1630,3,300
1035701204,1035701204,12,EN631,,1631,4,400
1035701205,1035701205,12,EN631,,1632,5,400
1035701206,1035701206,12,EN631,,1633,6,400
1035701207,1035701207,12,EN631,,1634,7,500
1035701208,1035701208,12,EN631,,1635,8,500
1035701209,1035701209,12,EN631,,1636,9,500
1035701210,1035701210,12,EN631,,1637,10,-999
1035701211,1035701211,12,EN631,,1638,11,-999
1035701212,1035701212,12,EN631,,1639,12,-999
1035701213,1035701213,12,EN631,,1640,13,-999
1035701214,1035701214,12,EN631,,1641,14,-999
1035701215,1035701215,12,EN631,,1642,15,-999
1035701216,1035701216,12,EN631,,1643,16,-999
1035701217,1035701217,12,EN631,,1644,17,-999
1035701218,1035701218,12,EN631,,1645,18,-999
1035701219,1035701219,12,EN631,,1646,19,-999
1035701220,1035701220,12,EN631,,1647,20,-999
1035701221,1035701221,12,EN631,,1648,21,-999
1035701222,1035701222,12,EN631,,1649,22,1
1035701223,1035701223,12,EN631,,1650,23,1
1035701224,1035701224,12,EN631,,1651,24,1
1035701401,1035701401,14,EN631,,1652,1,600
1035701402,1035701402,14,EN631,,1653,2,700
1035701403,1035701403,14,EN631,,1654,3,800
1035701404,1035701404,14,EN631,,1655,4,900
1035701405,1035701405,14,EN631,,1656,5,1000
1035701406,1035701406,14,EN631,,1657,6,1100
1035701407,1035701407,14,EN631,,1658,7,1200
1035701408,1035701408,14,EN631,,1659,8,1300
1035701409,1035701409,14,EN631,,1660,9,1400
1035701410,1035701410,14,EN631,,1661,10,1600
1035701411,1035701411,14,EN631,,1662,11,1800
1035701412,1035701412,14,EN631,,1663,12,2000
1035701413,1035701413,14,EN631,,1664,13,2200
1035701414,1035701414,14,EN631,,1665,14,2400
1035701415,1035701415,14,EN631,,1666,15,2600
1035701416,1035701416,14,EN631,,1667,16,3000
1035701417,1035701417,14,EN631,,1668,17,3000
1035701418,1035701418,14,EN631,,1669,18,3400
1035701419,1035701419,14,EN631,,1670,19,3800
1035701420,1035701420,14,EN631,,1671,20,4000
1035701421,1035701421,14,EN631,,1672,21,4200
1035701422,1035701422,14,EN631,,1673,22,4530
1035701423,1035701423,14,EN631,,1674,23,4530
1035701424,1035701424,14,EN631,,1675,24,4530
1035701801,1035701801,18,EN631,,1676,1,1
1035701802,1035701802,18,EN631,,1677,2,20
1035701803,1035701803,18,EN631,,1678,3,40
1035701804,1035701804,18,EN631,,1679,4,60
1035701805,1035701805,18,EN631,,1680,5,80
1035701806,1035701806,18,EN631,,1681,6,100
1035701807,1035701807,18,EN631,,1682,7,120
1035701808,1035701808,18,EN631,,1683,8,140
1035701809,1035701809,18,EN631,,1684,9,200
1035701810,1035701810,18,EN631,,1685,10,300
1035701811,1035701811,18,EN631,,1686,11,400
1035701812,1035701812,18,EN631,,1687,12,500
1035701813,1035701813,18,EN631,,1688,13,600
1035701814,1035701814,18,EN631,,1689,14,1000
1035801501,1035801501,15,AE1905,,1690,1,600
1035801502,1035801502,15,AE1905,,1691,2,700
1035801503,1035801503,15,AE1905,,1692,3,800
1035801504,1035801504,15,AE1905,,1693,4,900
1035801505,1035801505,15,AE1905,,1694,5,1000
1035801506,1035801506,15,AE1905,,1695,6,1100
1035801507,1035801507,15,AE1905,,1696,7,1200
1035801508,1035801508,15,AE1905,,1697,8,1300
1035801509,1035801509,15,AE1905,,1698,9,1400
1035801510,1035801510,15,AE1905,,1699,10,1600
1035801511,1035801511,15,AE1905,,1700,11,1800
1035801512,1035801512,15,AE1905,,1701,12,2000
1035801513,1035801513,15,AE1905,,1702,13,2200
1035801514,1035801514,15,AE1905,,1703,14,2400
1035801515,1035801515,15,AE1905,,1704,15,2600
1035801516,1035801516,15,AE1905,,1705,16,3000
1035801517,1035801517,15,AE1905,,1706,17,3000
1035801518,1035801518,15,AE1905,,1707,18,3400
1035801519,1035801519,15,AE1905,,1708,19,3800
1035801520,1035801520,15,AE1905,,1709,20,4000
1035801521,1035801521,15,AE1905,,1710,21,4200
1035801522,1035801522,15,AE1905,,1711,22,4530
1035801523,1035801523,15,AE1905,,1712,23,4530
1035801524,1035801524,15,AE1905,,1713,24,4530
1035801701,1035801701,17,AE1905,,1714,1,1
1035801702,1035801702,17,AE1905,,1715,2,1
1035801703,1035801703,17,AE1905,,1716,3,20
1035801704,1035801704,17,AE1905,,1717,4,20
1035801705,1035801705,17,AE1905,,1718,5,40
1035801706,1035801706,17,AE1905,,1719,6,40
1035801707,1035801707,17,AE1905,,1720,7,60
1035801708,1035801708,17,AE1905,,1721,8,60
1035801709,1035801709,17,AE1905,,1722,9,80
1035801710,1035801710,17,AE1905,,1723,10,80
1035801711,1035801711,17,AE1905,,1724,11,100
1035801712,1035801712,17,AE1905,,1725,12,100
1035801713,1035801713,17,AE1905,,1726,13,120
1035801714,1035801714,17,AE1905,,1727,14,120
1035801715,1035801715,17,AE1905,,1728,15,140
1035801716,1035801716,17,AE1905,,1729,16,140
1035802001,1035802001,20,AE1905,,1730,1,1
1035802002,1035802002,20,AE1905,,1731,2,1
1035802003,1035802003,20,AE1905,,1732,3,10
1035802004,1035802004,20,AE1905,,1733,4,10
1035802005,1035802005,20,AE1905,,1734,5,20
1035802006,1035802006,20,AE1905,,1735,6,20
1035802007,1035802007,20,AE1905,,1736,7,40
1035802008,1035802008,20,AE1905,,1737,8,40
1035802009,1035802009,20,AE1905,,1738,9,60
1035802010,1035802010,20,AE1905,,1739,10,60
1035802011,1035802011,20,AE1905,,1740,11,80
1035802012,1035802012,20,AE1905,,1741,12,80
1035802013,1035802013,20,AE1905,,1742,13,100
1035802014,1035802014,20,AE1905,,1743,14,100
1035802015,1035802015,20,AE1905,,1744,15,120
1035802016,1035802016,20,AE1905,,1745,16,120
1035802017,1035802017,20,AE1905,,1746,17,140
1035802018,1035802018,20,AE1905,,1747,18,140
1035802019,1035802019,20,AE1905,,1748,19,160
1035802020,1035802020,20,AE1905,,1749,20,160
1035802021,1035802021,20,AE1905,,1750,21,200
1035802022,1035802022,20,AE1905,,1751,22,200
1035802023,1035802023,20,AE1905,,1752,23,250
1035802024,1035802024,20,AE1905,,1753,24,250
1035802101,1035802101,21,AE1905,,1754,1,300
1035802102,1035802102,21,AE1905,,1755,2,-999
1035802103,1035802103,21,AE1905,,1756,3,-999
1035802104,1035802104,21,AE1905,,1757,4,400
1035802105,1035802105,21,AE1905,,1758,5,-999
1035802106,1035802106,21,AE1905,,1759,6,-999
1035802107,1035802107,21,AE1905,,1760,7,500
1035802108,1035802108,21,AE1905,,1761,8,-999
1035802109,1035802109,21,AE1905,,1762,9,-999
1035802110,1035802110,21,AE1905,,1763,10,-999
1035802111,1035802111,21,AE1905,,1764,11,-999
1035802112,1035802112,21,AE1905,,1765,12,-999
1035802113,1035802113,21,AE1905,,1766,13,-999
1035802114,1035802114,21,AE1905,,1767,14,-999
1035802115,1035802115,21,AE1905,,1768,15,-999
1035802116,1035802116,21,AE1905,,1769,16,-999
1035802117,1035802117,21,AE1905,,1770,17,-999
1035802118,1035802118,21,AE1905,,1771,18,-999
1035802119,1035802119,21,AE1905,,1772,19,-999
1035802120,1035802120,21,AE1905,,1773,20,-999
1035802121,1035802121,21,AE1905,,1774,21,-999
1035802122,1035802122,21,AE1905,,1775,22,-999
1035802123,1035802123,21,AE1905,,1776,23,-999
1035802124,1035802124,21,AE1905,,1777,24,-999
1035802401,1035802401,24,AE1905,V4_dada2_read_info_03052026.xlsx,1778,1,1
1035802402,1035802402,24,AE1905,,1779,2,1
1035802403,1035802403,24,AE1905,,1780,3,20
1035802404,1035802404,24,AE1905,V4_dada2_read_info_03052026.xlsx,1781,4,40
1035802405,1035802405,24,AE1905,,1782,5,60
1035802406,1035802406,24,AE1905,,1783,6,80
1035802407,1035802407,24,AE1905,V4_dada2_read_info_03052026.xlsx,1784,7,100
1035802408,1035802408,24,AE1905,V4_dada2_read_info_03052026.xlsx,1785,8,120
1035802409,1035802409,24,AE1905,,1786,9,140
1035802410,1035802410,24,AE1905,V4_dada2_read_info_03052026.xlsx,1787,10,160
1035802411,1035802411,24,AE1905,V4_dada2_read_info_03052026.xlsx,1788,11,200
1035802412,1035802412,24,AE1905,,1789,12,200
1035802413,1035802413,24,AE1905,V4_dada2_read_info_03052026.xlsx,1790,13,250
1035802414,1035802414,24,AE1905,,1791,14,250
1035802415,1035802415,24,AE1905,V4_dada2_read_info_03052026.xlsx,1792,15,300
1035802416,1035802416,24,AE1905,,1793,16,300
1035802417,1035802417,24,AE1905,,1794,17,400
1035802418,1035802418,24,AE1905,V4_dada2_read_info_03052026.xlsx,1795,18,500
1035802419,1035802419,24,AE1905,V4_dada2_read_info_03052026.xlsx,1796,19,600
1035802420,1035802420,24,AE1905,,1797,20,600
1035802421,1035802421,24,AE1905,V4_dada2_read_info_03052026.xlsx,1798,21,800
1035802422,1035802422,24,AE1905,,1799,22,800
1035802423,1035802423,24,AE1905,V4_dada2_read_info_03052026.xlsx,1800,23,1000
1035802424,1035802424,24,AE1905,,1801,24,1000
1035900901,1035900901,9,AE1909,,1802,1,1
1035900902,1035900902,9,AE1909,,1803,2,20
1035900903,1035900903,9,AE1909,,1804,3,40
1035900904,1035900904,9,AE1909,,1805,4,60
1035900905,1035900905,9,AE1909,,1806,5,80
1035900906,1035900906,9,AE1909,,1807,6,100
1035900907,1035900907,9,AE1909,,1808,7,120
1035900908,1035900908,9,AE1909,,1809,8,140
1035900909,1035900909,9,AE1909,,1810,9,200
1035900910,1035900910,9,AE1909,,1811,10,300
1035900911,1035900911,9,AE1909,,1812,11,400
1035900912,1035900912,9,AE1909,,1813,12,500
1035900913,1035900913,9,AE1909,,1814,13,600
1035900914,1035900914,9,AE1909,,1815,14,1000
1035901001,1035901001,10,AE1909,,1816,1,600
1035901002,1035901002,10,AE1909,,1817,2,700
1035901003,1035901003,10,AE1909,,1818,3,800
1035901004,1035901004,10,AE1909,,1819,4,900
1035901005,1035901005,10,AE1909,,1820,5,1000
1035901006,1035901006,10,AE1909,,1821,6,1100
1035901007,1035901007,10,AE1909,,1822,7,1200
1035901008,1035901008,10,AE1909,,1823,8,1300
1035901009,1035901009,10,AE1909,,1824,9,1400
1035901010,1035901010,10,AE1909,,1825,10,1600
1035901011,1035901011,10,AE1909,,1826,11,1800
1035901012,1035901012,10,AE1909,,1827,12,2000
1035901013,1035901013,10,AE1909,,1828,13,2200
1035901014,1035901014,10,AE1909,,1829,14,2400
1035901015,1035901015,10,AE1909,,1830,15,2600
1035901016,1035901016,10,AE1909,,1831,16,3000
1035901017,1035901017,10,AE1909,,1832,17,3000
1035901018,1035901018,10,AE1909,,1833,18,3400
1035901019,1035901019,10,AE1909,,1834,19,3800
1035901020,1035901020,10,AE1909,,1835,20,4000
1035901021,1035901021,10,AE1909,,1836,21,4200
1035901022,1035901022,10,AE1909,,1837,22,4530
1035901023,1035901023,10,AE1909,,1838,23,4530
1035901024,1035901024,10,AE1909,,1839,24,4530
1035901201,1035901201,12,AE1909,,1840,1,1
1035901202,1035901202,12,AE1909,,1841,2,1
1035901203,1035901203,12,AE1909,,1842,3,20
1035901204,1035901204,12,AE1909,,1843,4,20
1035901205,1035901205,12,AE1909,,1844,5,40
1035901206,1035901206,12,AE1909,,1845,6,40
1035901207,1035901207,12,AE1909,,1846,7,60
1035901208,1035901208,12,AE1909,,1847,8,60
1035901209,1035901209,12,AE1909,,1848,9,80
1035901210,1035901210,12,AE1909,,1849,10,80
1035901211,1035901211,12,AE1909,,1850,11,100
1035901212,1035901212,12,AE1909,,1851,12,100
1035901213,1035901213,12,AE1909,,1852,13,120
1035901214,1035901214,12,AE1909,,1853,14,120
1035901215,1035901215,12,AE1909,,1854,15,140
1035901216,1035901216,12,AE1909,,1855,16,140
1035901501,1035901501,15,AE1909,,1856,1,1
1035901502,1035901502,15,AE1909,,1857,2,1
1035901503,1035901503,15,AE1909,,1858,3,10
1035901504,1035901504,15,AE1909,,1859,4,10
1035901505,1035901505,15,AE1909,,1860,5,20
1035901506,1035901506,15,AE1909,,1861,6,20
1035901507,1035901507,15,AE1909,,1862,7,40
1035901508,1035901508,15,AE1909,,1863,8,40
1035901509,1035901509,15,AE1909,,1864,9,60
1035901510,1035901510,15,AE1909,,1865,10,60
1035901511,1035901511,15,AE1909,,1866,11,80
1035901512,1035901512,15,AE1909,,1867,12,80
1035901513,1035901513,15,AE1909,,1868,13,100
1035901514,1035901514,15,AE1909,,1869,14,100
1035901515,1035901515,15,AE1909,,1870,15,120
1035901516,1035901516,15,AE1909,,1871,16,120
1035901517,1035901517,15,AE1909,,1872,17,140
1035901518,1035901518,15,AE1909,,1873,18,140
1035901519,1035901519,15,AE1909,,1874,19,160
1035901520,1035901520,15,AE1909,,1875,20,160
1035901521,1035901521,15,AE1909,,1876,21,200
1035901522,1035901522,15,AE1909,,1877,22,200
1035901523,1035901523,15,AE1909,,1878,23,250
1035901524,1035901524,15,AE1909,,1879,24,250
1035901601,1035901601,16,AE1909,,1880,1,300
1035901602,1035901602,16,AE1909,,1881,2,300
1035901603,1035901603,16,AE1909,,1882,3,300
1035901604,1035901604,16,AE1909,,1883,4,400
1035901605,1035901605,16,AE1909,,1884,5,400
1035901606,1035901606,16,AE1909,,1885,6,400
1035901607,1035901607,16,AE1909,,1886,7,500
1035901608,1035901608,16,AE1909,,1887,8,500
1035901609,1035901609,16,AE1909,,1888,9,500
1035901610,1035901610,16,AE1909,,1889,10,-999
1035901611,1035901611,16,AE1909,,1890,11,-999
1035901612,1035901612,16,AE1909,,1891,12,-999
1035901613,1035901613,16,AE1909,,1892,13,-999
1035901614,1035901614,16,AE1909,,1893,14,-999
1035901615,1035901615,16,AE1909,,1894,15,-999
1035901616,1035901616,16,AE1909,,1895,16,-999
1035901617,1035901617,16,AE1909,,1896,17,-999
1035901618,1035901618,16,AE1909,,1897,18,-999
1035901619,1035901619,16,AE1909,,1898,19,-999
1035901620,1035901620,16,AE1909,,1899,20,-999
1035901621,1035901621,16,AE1909,,1900,21,-999
1035901622,1035901622,16,AE1909,,1901,22,-999
1035901623,1035901623,16,AE1909,,1902,23,-999
1035901624,1035901624,16,AE1909,,1903,24,-999
1035902001,1035902001,20,AE1909,V4_dada2_read_info_03052026.xlsx,1904,1,1
1035902002,1035902002,20,AE1909,,1905,2,1
1035902003,1035902003,20,AE1909,V4_dada2_read_info_03052026.xlsx,1906,3,40
1035902004,1035902004,20,AE1909,,1907,4,40
1035902005,1035902005,20,AE1909,V4_dada2_read_info_03052026.xlsx,1908,5,80
1035902006,1035902006,20,AE1909,,1909,6,80
1035902007,1035902007,20,AE1909,V4_dada2_read_info_03052026.xlsx,1910,7,120
1035902008,1035902008,20,AE1909,,1911,8,120
1035902009,1035902009,20,AE1909,V4_dada2_read_info_03052026.xlsx,1912,9,160
1035902010,1035902010,20,AE1909,,1913,10,160
1035902011,1035902011,20,AE1909,V4_dada2_read_info_03052026.xlsx,1914,11,200
1035902012,1035902012,20,AE1909,,1915,12,200
1035902013,1035902013,20,AE1909,V4_dada2_read_info_03052026.xlsx,1916,13,250
1035902014,1035902014,20,AE1909,,1917,14,250
1035902015,1035902015,20,AE1909,V4_dada2_read_info_03052026.xlsx,1918,15,300
1035902016,1035902016,20,AE1909,,1919,16,300
1035902017,1035902017,20,AE1909,V4_dada2_read_info_03052026.xlsx,1920,17,500
1035902018,1035902018,20,AE1909,,1921,18,500
1035902019,1035902019,20,AE1909,V4_dada2_read_info_03052026.xlsx,1922,19,600
1035902020,1035902020,20,AE1909,,1923,20,600
1035902021,1035902021,20,AE1909,V4_dada2_read_info_03052026.xlsx,1924,21,800
1035902022,1035902022,20,AE1909,,1925,22,800
1035902023,1035902023,20,AE1909,V4_dada2_read_info_03052026.xlsx,1926,23,1000
1035902024,1035902024,20,AE1909,,1927,24,1000
1036001001,1036001001,10,AE1912,,1928,1,600
1036001002,1036001002,10,AE1912,,1929,2,700
1036001003,1036001003,10,AE1912,,1930,3,800
1036001004,1036001004,10,AE1912,,1931,4,900
1036001005,1036001005,10,AE1912,,1932,5,1000
1036001006,1036001006,10,AE1912,,1933,6,1100
1036001007,1036001007,10,AE1912,,1934,7,1200
1036001008,1036001008,10,AE1912,,1935,8,1300
1036001009,1036001009,10,AE1912,,1936,9,1400
1036001010,1036001010,10,AE1912,,1937,10,1600
1036001011,1036001011,10,AE1912,,1938,11,1800
1036001012,1036001012,10,AE1912,,1939,12,2000
1036001013,1036001013,10,AE1912,,1940,13,2200
1036001014,1036001014,10,AE1912,,1941,14,2400
1036001015,1036001015,10,AE1912,,1942,15,2600
1036001016,1036001016,10,AE1912,,1943,16,3000
1036001017,1036001017,10,AE1912,,1944,17,3000
1036001018,1036001018,10,AE1912,,1945,18,3400
1036001019,1036001019,10,AE1912,,1946,19,3800
1036001020,1036001020,10,AE1912,,1947,20,4000
1036001021,1036001021,10,AE1912,,1948,21,4200
1036001022,1036001022,10,AE1912,,1949,22,4530
1036001023,1036001023,10,AE1912,,1950,23,4530
1036001024,1036001024,10,AE1912,,1951,24,4530
1036001201,1036001201,12,AE1912,,1952,1,1
1036001202,1036001202,12,AE1912,,1953,2,1
1036001203,1036001203,12,AE1912,,1954,3,20
1036001204,1036001204,12,AE1912,,1955,4,20
1036001205,1036001205,12,AE1912,,1956,5,40
1036001206,1036001206,12,AE1912,,1957,6,40
1036001207,1036001207,12,AE1912,,1958,7,60
1036001208,1036001208,12,AE1912,,1959,8,60
1036001209,1036001209,12,AE1912,,1960,9,80
1036001210,1036001210,12,AE1912,,1961,10,80
1036001211,1036001211,12,AE1912,,1962,11,100
1036001212,1036001212,12,AE1912,,1963,12,100
1036001213,1036001213,12,AE1912,,1964,13,120
1036001214,1036001214,12,AE1912,,1965,14,120
1036001215,1036001215,12,AE1912,,1966,15,140
1036001216,1036001216,12,AE1912,,1967,16,140
1036001217,1036001217,12,AE1912,,1968,17,300
1036001218,1036001218,12,AE1912,,1969,18,300
1036001219,1036001219,12,AE1912,,1970,19,350
1036001220,1036001220,12,AE1912,,1971,20,400
1036001221,1036001221,12,AE1912,,1972,21,450
1036001222,1036001222,12,AE1912,,1973,22,500
1036001223,1036001223,12,AE1912,,1974,23,500
1036001501,1036001501,15,AE1912,,1975,1,1
1036001502,1036001502,15,AE1912,,1976,2,1
1036001503,1036001503,15,AE1912,,1977,3,10
1036001504,1036001504,15,AE1912,,1978,4,10
1036001505,1036001505,15,AE1912,,1979,5,20
1036001506,1036001506,15,AE1912,,1980,6,20
1036001507,1036001507,15,AE1912,,1981,7,40
1036001508,1036001508,15,AE1912,,1982,8,40
1036001509,1036001509,15,AE1912,,1983,9,60
1036001510,1036001510,15,AE1912,,1984,10,60
1036001511,1036001511,15,AE1912,,1985,11,80
1036001512,1036001512,15,AE1912,,1986,12,80
1036001513,1036001513,15,AE1912,,1987,13,100
1036001514,1036001514,15,AE1912,,1988,14,100
1036001515,1036001515,15,AE1912,,1989,15,120
1036001516,1036001516,15,AE1912,,1990,16,120
1036001517,1036001517,15,AE1912,,1991,17,140
1036001518,1036001518,15,AE1912,,1992,18,140
1036001519,1036001519,15,AE1912,,1993,19,160
1036001520,1036001520,15,AE1912,,1994,20,160
1036001521,1036001521,15,AE1912,,1995,21,200
1036001522,1036001522,15,AE1912,,1996,22,200
1036001523,1036001523,15,AE1912,,1997,23,250
1036001524,1036001524,15,AE1912,,1998,24,250
1036001601,1036001601,16,AE1912,,1999,1,1
1036001602,1036001602,16,AE1912,,2000,2,1
1036001603,1036001603,16,AE1912,,2001,3,40
1036001604,1036001604,16,AE1912,,2002,4,40
1036001605,1036001605,16,AE1912,,2003,5,100
1036001606,1036001606,16,AE1912,,2004,6,100
1036001607,1036001607,16,AE1912,,2005,7,200
1036001608,1036001608,16,AE1912,,2006,8,200
1036001609,1036001609,16,AE1912,,2007,9,300
1036001610,1036001610,16,AE1912,,2008,10,300
1036001611,1036001611,16,AE1912,,2009,11,300
1036001612,1036001612,16,AE1912,,2010,12,400
1036001613,1036001613,16,AE1912,,2011,13,400
1036001614,1036001614,16,AE1912,,2012,14,400
1036001615,1036001615,16,AE1912,,2013,15,500
1036001616,1036001616,16,AE1912,,2014,16,500
1036001617,1036001617,16,AE1912,,2015,17,500
1036001618,1036001618,16,AE1912,,2016,18,600
1036001619,1036001619,16,AE1912,,2017,19,600
1036001620,1036001620,16,AE1912,,2018,20,800
1036001621,1036001621,16,AE1912,,2019,21,800
1036001622,1036001622,16,AE1912,,2020,22,1000
1036001623,1036001623,16,AE1912,,2021,23,1000
1036001624,1036001624,16,AE1912,,2022,24,-999
1036001801,1036001801,18,AE1912,,2023,1,1
1036001802,1036001802,18,AE1912,,2024,2,1
1036001803,1036001803,18,AE1912,,2025,3,1
1036001804,1036001804,18,AE1912,,2026,4,1
1036001805,1036001805,18,AE1912,,2027,5,1
1036001806,1036001806,18,AE1912,,2028,6,1
1036001807,1036001807,18,AE1912,,2029,7,1
1036001808,1036001808,18,AE1912,,2030,8,1
1036001809,1036001809,18,AE1912,,2031,9,1
1036001810,1036001810,18,AE1912,,2032,10,1
1036001811,1036001811,18,AE1912,,2033,11,1
1036001812,1036001812,18,AE1912,,2034,12,1
1036001813,1036001813,18,AE1912,,2035,13,1
1036001814,1036001814,18,AE1912,,2036,14,1
1036001815,1036001815,18,AE1912,,2037,15,90
1036001816,1036001816,18,AE1912,,2038,16,90
1036001817,1036001817,18,AE1912,,2039,17,160
1036001818,1036001818,18,AE1912,,2040,18,140
1036001819,1036001819,18,AE1912,,2041,19,200
1036001820,1036001820,18,AE1912,,2042,20,200
1036001821,1036001821,18,AE1912,,2043,21,300
1036001822,1036001822,18,AE1912,,2044,22,300
1036001823,1036001823,18,AE1912,,2045,23,-999
1036001824,1036001824,18,AE1912,,2046,24,-999
1036001901,1036001901,19,AE1912,V4_dada2_read_info_03052026.xlsx,2047,1,1
1036001902,1036001902,19,AE1912,,2048,2,1
1036001903,1036001903,19,AE1912,V4_dada2_read_info_03052026.xlsx,2049,3,40
1036001904,1036001904,19,AE1912,,2050,4,40
1036001905,1036001905,19,AE1912,V4_dada2_read_info_03052026.xlsx,2051,5,80
1036001906,1036001906,19,AE1912,,2052,6,80
1036001907,1036001907,19,AE1912,V4_dada2_read_info_03052026.xlsx,2053,7,100
1036001908,1036001908,19,AE1912,,2054,8,120
1036001909,1036001909,19,AE1912,V4_dada2_read_info_03052026.xlsx,2055,9,120
1036001910,1036001910,19,AE1912,,2056,10,160
1036001911,1036001911,19,AE1912,V4_dada2_read_info_03052026.xlsx,2057,11,200
1036001912,1036001912,19,AE1912,,2058,12,200
1036001913,1036001913,19,AE1912,V4_dada2_read_info_03052026.xlsx,2059,13,250
1036001914,1036001914,19,AE1912,,2060,14,250
1036001915,1036001915,19,AE1912,V4_dada2_read_info_03052026.xlsx,2061,15,300
1036001916,1036001916,19,AE1912,,2062,16,300
1036001917,1036001917,19,AE1912,V4_dada2_read_info_03052026.xlsx,2063,17,400
1036001918,1036001918,19,AE1912,,2064,18,500
1036001919,1036001919,19,AE1912,V4_dada2_read_info_03052026.xlsx,2065,19,600
1036001920,1036001920,19,AE1912,,2066,20,600
1036001921,1036001921,19,AE1912,V4_dada2_read_info_03052026.xlsx,2067,21,800
1036001922,1036001922,19,AE1912,,2068,22,800
1036001923,1036001923,19,AE1912,V4_dada2_read_info_03052026.xlsx,2069,23,1000
1036001924,1036001924,19,AE1912,,2070,24,1000
1036100901,1036100901,9,AE1917,,2071,1,600
1036100902,1036100902,9,AE1917,,2072,2,700
1036100903,1036100903,9,AE1917,,2073,3,800
1036100904,1036100904,9,AE1917,,2074,4,900
1036100905,1036100905,9,AE1917,,2075,5,1000
1036100906,1036100906,9,AE1917,,2076,6,1100
1036100907,1036100907,9,AE1917,,2077,7,1200
1036100908,1036100908,9,AE1917,,2078,8,1300
1036100909,1036100909,9,AE1917,,2079,9,1400
1036100910,1036100910,9,AE1917,,2080,10,1600
1036100911,1036100911,9,AE1917,,2081,11,1800
1036100912,1036100912,9,AE1917,,2082,12,2000
1036100913,1036100913,9,AE1917,,2083,13,2200
1036100914,1036100914,9,AE1917,,2084,14,2400
1036100915,1036100915,9,AE1917,,2085,15,2600
1036100916,1036100916,9,AE1917,,2086,16,3000
1036100917,1036100917,9,AE1917,,2087,17,3000
1036100918,1036100918,9,AE1917,,2088,18,3400
1036100919,1036100919,9,AE1917,,2089,19,3800
1036100920,1036100920,9,AE1917,,2090,20,4000
1036100921,1036100921,9,AE1917,,2091,21,4200
1036100922,1036100922,9,AE1917,,2092,22,4530
1036100923,1036100923,9,AE1917,,2093,23,4530
1036100924,1036100924,9,AE1917,,2094,24,4530
1036101501,1036101501,15,AE1917,,2095,1,1
1036101502,1036101502,15,AE1917,,2096,2,1
1036101503,1036101503,15,AE1917,,2097,3,20
1036101504,1036101504,15,AE1917,,2098,4,20
1036101505,1036101505,15,AE1917,,2099,5,40
1036101506,1036101506,15,AE1917,,2100,6,40
1036101507,1036101507,15,AE1917,,2101,7,60
1036101508,1036101508,15,AE1917,,2102,8,60
1036101509,1036101509,15,AE1917,,2103,9,80
1036101510,1036101510,15,AE1917,,2104,10,80
1036101511,1036101511,15,AE1917,,2105,11,100
1036101512,1036101512,15,AE1917,,2106,12,100
1036101513,1036101513,15,AE1917,,2107,13,120
1036101514,1036101514,15,AE1917,,2108,14,120
1036101515,1036101515,15,AE1917,,2109,15,140
1036101516,1036101516,15,AE1917,,2110,16,140
1036101701,1036101701,17,AE1917,,2111,1,1
1036101702,1036101702,17,AE1917,,2112,2,1
